Model,mAP@50,mAP@50-95,mAP@75,Precision,Recall,FPS,Inference (ms),Total Detections,Avg Det/Image,Version,Size
yolov9m,0.6605956127780499,0.2655323786284757,0.1539925698327427,0.7709009058459884,0.5708697400650752,33.16077221312735,30.15611318014271,1030285,235.1175262437243,yolov9,m
yolov9s,0.6392332216695961,0.25607779158396143,0.1469888103822871,0.7549895855623829,0.5562916438848935,52.95952395071513,18.882344957077294,1167558,266.444089456869,yolov9,s
